# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0008887	bronchiectasis with or without elevated sweat chloride 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	J47 'Bronchiectasis' denotes acquired bronchiectasis of any cause and Q33.4 the congenital malformation; neither denotes the SCNN1A-related bronchiectasis-with-sweat-chloride-elevation genetic entity.
MONDO:0008889	thromboangiitis obliterans	skos:exactMatch	ICD10CM:I73.1	Thromboangiitis obliterans [Buerger's disease]	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008892	progressive familial intrahepatic cholestasis type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes intrahepatic cholestasis of any kind; the list is nutritional-anaemia noise.
MONDO:0008895	hereditary arterial and articular multiple calcification syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate M61.49 'Other calcification of muscle, multiple sites' concerns muscle rather than the arterial and articular calcification of NT5E-related CALJA.
MONDO:0008905	predisposition to invasive fungal disease due to CARD9 deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes CARD9 deficiency or invasive fungal predisposition; the closest immunological code, D80.0 'Hereditary hypogammaglobulinemia', is a different immune defect.
MONDO:0008907	PMM2-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes a congenital disorder of glycosylation; the closest, D64.4 'Congenital dyserythropoietic anemia', is an unrelated erythropoietic disorder.
MONDO:0008908	MGAT2-congenital disorder of glycosylation	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes a congenital disorder of glycosylation; the list is congenital syphilis and nutritional-anaemia noise matching on 'congenital'.
MONDO:0008910	carboxypeptidase N deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes carboxypeptidase N deficiency; all offered codes are nutritional anaemias or HIV matching only on 'deficiency'.
MONDO:0008919	systemic primary carnitine deficiency disease	skos:exactMatch	ICD10CM:E71.41	Primary carnitine deficiency	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008922	Sengers syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E88.4 'Mitochondrial metabolism disorders' is a grouping rubric covering all mitochondrial disorders, far broader than AGK-related Sengers syndrome.
MONDO:0008930	celiac disease, susceptibility to, 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	K90.0 'Celiac disease' denotes the disease itself, whereas the Mondo term is a susceptibility locus; Z15 'Genetic susceptibility to disease' is a generic status code, so neither is equivalent.
MONDO:0008935	cerebellar ataxia-hypogonadism syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G32.81 'Cerebellar ataxia in diseases classified elsewhere' is a manifestation code, not the RNF216-related Gordon-Holmes ataxia-hypogonadism syndrome.
MONDO:0008947	bilateral striopallidodentate calcinosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G23.8 'Other specified degenerative diseases of basal ganglia' is an explicit residual rubric rather than a code denoting primary familial brain calcification itself.
MONDO:0008948	cerebrotendinous xanthomatosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E75.5 'Other lipid storage disorders' is a residual bucket covering several lipidoses, so it does not denote cerebrotendinous xanthomatosis specifically.
MONDO:0008953	peroxisome biogenesis disorder 1A (Zellweger)	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E71.510 'Zellweger syndrome' denotes Zellweger syndrome irrespective of which PEX gene is involved, so it is broader than the PEX1-defined peroxisome biogenesis disorder 1A.
MONDO:0008954	peroxisome biogenesis disorder 2A (Zellweger)	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E71.510 'Zellweger syndrome' covers Zellweger syndrome from any PEX gene, so it is broader than the PEX5-defined peroxisome biogenesis disorder 2A.
MONDO:0008955	cerebrooculofacioskeletal syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes cerebrooculofacioskeletal syndrome; the list is coagulation and infection noise unrelated to ERCC6-related COFS1.
MONDO:0008958	Klippel-Feil syndrome 2, autosomal recessive	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q76.1 'Klippel-Feil syndrome' denotes Klippel-Feil syndrome regardless of inheritance or gene, so it is broader than the MEOX1 autosomal recessive type 2.
MONDO:0008960	Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' is the general CMT rubric and does not denote the specific CMT-deafness-intellectual disability syndrome.
MONDO:0008961	Charcot-Marie-Tooth disease type 4A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G60.0 'Hereditary motor and sensory neuropathy' covers all CMT types, so it is broader than GDAP1-related CMT4A.
MONDO:0008963	Chediak-Higashi syndrome	skos:exactMatch	ICD10CM:E70.330	Chediak-Higashi syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0008965	CHARGE syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes CHARGE syndrome; the matches are war-operations 'depth-charge' codes triggered by the string 'charge'.
MONDO:0008967	congenital bile acid synthesis defect 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidates are acyl-CoA dehydrogenase deficiencies (E71.310-E71.312), which are fatty-acid oxidation defects, not AMACR-related congenital bile acid synthesis defect 4.
MONDO:0008970	chondrodysplasia Blomstrand type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q77.8 'Other osteochondrodysplasia with defects of growth of tubular bones and spine' is an explicit residual rubric, and Q77.3 is a different (punctate) chondrodysplasia, so neither denotes Blomstrand chondrodysplasia.
MONDO:0008972	rhizomelic chondrodysplasia punctata type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E71.540 'Rhizomelic chondrodysplasia punctata' denotes RCDP across its genetic types, so it is broader than the PEX7-defined type 1.
MONDO:0008974	Greenberg dysplasia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes Greenberg dysplasia; all 'dysplasia' matches are haematological or unrelated soft-tissue conditions.
MONDO:0008977	chondrosarcoma	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes chondrosarcoma; the closest offerings are lip and tongue carcinoma codes and chapter-level neoplasm groupings such as C00-C75.
MONDO:0008980	ataxia-hypogonadism-choroidal dystrophy syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate H31.2 'Hereditary choroidal dystrophy' captures only the ocular component, not the full Boucher-Neuhauser ataxia-hypogonadism-chorioretinal dystrophy triad.
MONDO:0008988	citrullinemia type I	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes a urea cycle disorder; the list is nutritional-anaemia noise matching only on 'deficiency'.
MONDO:0008995	Yunis-Varon syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q87.2 'Congenital malformation syndromes predominantly involving limbs' is a grouping rubric covering many limb syndromes, not Yunis-Varon syndrome specifically.
MONDO:0008998	Cockayne syndrome type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q87.19 'Other congenital malformation syndromes predominantly associated with short stature' is an 'other' residual grouping, not a code denoting Cockayne syndrome type 3.
MONDO:0009006	complement component 2 deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	D84.1 'Defects in the complement system' covers deficiencies of all complement components, so it is broader than isolated C2 deficiency.
MONDO:0009008	heart defect - tongue hamartoma - polysyndactyly syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q70.4 'Polysyndactyly, unspecified' captures a single feature; no candidate denotes the heart defect-tongue hamartoma-polysyndactyly syndrome as an entity.
MONDO:0009015	corneal dystrophy-perceptive deafness syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	H18.51 'Endothelial corneal dystrophy' names only the corneal component of Harboyan syndrome and omits the perceptive deafness that defines it.
MONDO:0009020	macular corneal dystrophy	skos:exactMatch	ICD10CM:H18.55	Macular corneal dystrophy	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0009033	temtamy syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q04.0 'Congenital malformations of corpus callosum' denotes the isolated callosal malformation, not the Temtamy craniofacial dysmorphism-coloboma-callosal agenesis syndrome.
MONDO:0009035	craniometaphyseal dysplasia, autosomal recessive	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes craniometaphyseal dysplasia; the matches share only 'autosomal recessive' (e.g. E70.311 autosomal recessive ocular albinism).
MONDO:0009039	Baller-Gerold syndrome	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0009046	Fraser syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance' is a grouping rubric covering many facial syndromes, so it is broader than Fraser cryptophthalmos-syndactyly syndrome.
MONDO:0009050	Cushing disease due to pituitary adenoma	skos:exactMatch	ICD10CM:E24	Cushing's syndrome	semapv:LexicalMatching	rdi-lexmatch	0.8624	base_normalization|disease_to_syndrome	cushing's syndrome	rdfs:label	owl class	owl class	Lexical tier surgery on the Mondo synonym.
MONDO:0009053	ALDH18A1-related de Barsy syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes de Barsy syndrome or cutis laxa; the closest, D81.82 'Activated Phosphoinositide 3-kinase Delta Syndrome', matches only on the word 'delta'.
MONDO:0009061	cystic fibrosis	skos:exactMatch	ICD10CM:E84	Cystic fibrosis	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0009064	ocular cystinosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E72.04 'Cystinosis' is the rubric for cystinosis as a whole, including the nephropathic forms, so it is broader than the ocular non-nephropathic variant.
MONDO:0009067	cystinuria	skos:exactMatch	ICD10CM:E72.01	Cystinuria	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	G31.82 'Leigh's disease' denotes Leigh syndrome of any aetiology, so it is broader than the LRPPRC French-Canadian Saguenay-Lac-Saint-Jean cytochrome c oxidase deficiency.
MONDO:0009070	D-glyceric aciduria	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E72.81 'Disorders of gamma aminobutyric acid metabolism' is an unrelated metabolic rubric; no candidate denotes D-glycerate kinase deficiency.
MONDO:0009072	Dandy-Walker syndrome	skos:exactMatch	ICD10CM:Q03.1	Atresia of foramina of Magendie and Luschka	semapv:LexicalMatching	rdi-lexmatch	1.0000		Dandy-Walker syndrome	oio:hasExactSynonym	owl class	owl class	Lexical tier raw_exact on the Mondo label.
MONDO:0009073	Ritscher-Schinzel syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes Ritscher-Schinzel (3C) syndrome; the list is coagulation and infection noise.
MONDO:0009076	autosomal recessive nonsyndromic hearing loss 1A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes nonsyndromic hearing loss; the matches share only the phrase 'autosomal recessive' with unrelated diseases.
MONDO:0009079	DOORS syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate F78.A 'Other genetic related intellectual disabilities' is a residual grouping and captures only one feature of the TBC1D24 DOORS syndrome.
MONDO:0009080	split hand-foot malformation 1 with sensorineural hearing loss	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Q72.7 'Split foot' denotes the isolated limb malformation without the sensorineural hearing loss that defines SHFM1D, and H90 covers hearing loss generally.
MONDO:0009091	non-acquired combined pituitary hormone deficiency with spine abnormalities	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	E23.0 'Hypopituitarism' covers hypopituitarism of any cause, so it is broader than LHX3-related combined pituitary hormone deficiency with rigid cervical spine.
MONDO:0009092	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A81.1 'Subacute sclerosing panencephalitis' is an unrelated infectious encephalopathy; no candidate denotes TREM2/TYROBP Nasu-Hakola polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy.
MONDO:0009101	Wolfram syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes Wolfram syndrome or its diabetes-optic atrophy-deafness phenotype; the list is coagulation and infection noise.
MONDO:0009104	Donnai-Barrow syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No candidate denotes Donnai-Barrow syndrome; the list consists of renal neoplasm codes matching only on 'renal'.
MONDO:0009105	trichohepatoenteric syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate R19.7 'Diarrhea, unspecified' is a symptom code, not the TTC37/SKIV2L trichohepatoenteric syndrome.
MONDO:0009107	diastrophic dysplasia	skos:exactMatch	ICD10CM:Q77.5	Diastrophic dysplasia	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
